title,app_id,manifest_version,script-scr:unsafe-eval,script-scr:unsafe-eval-base64-hash,script-scr:unsafe-inline,script-scr:unsafe-inline-base64-hash,script-src:non-localhost-http-url,style-scr:unsafe-eval,style-scr:unsafe-eval-base64-hash,style-scr:unsafe-inline,style-scr:unsafe-inline-base64-hash,style-src:non-localhost-http-url,good#default-src,good#base-uri,good#form-action,good#frame-ancestors,good#plugin-types,good#report-uri,good#sandbox
Overwatch Genji Wallpaper HD Custom New Tab,ifbkpcaidhigideabchedekpnjffnmcb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Office - Enable Copy and Paste,ifbmcpbgkhlpfcodhjhdbllhiaomkdej,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Roblox Wallpapers & Roblox Themes,ifdebecchhapkfdbcbhpmjonmbpfpnck,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Find Exchange Currency Converter,ifekmgdkoncijaalaimdfdpakmpkdkfm,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SMS from Gmail  & Facebook (MightyText),iffdacemhfpnchinokehhnppllonacfj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PixelParallel by htmlBurger,iffnoibnepbcloaaagchjonfplimpkob,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Potter Wallpaper HD Custom New Tab,ifiembgmfimjogcepkjmgnhgjknlbojp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Download All Images,ifipmflagepipjokmbdecpmjbibjnakm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeeLine Reader,ifjafammaookpiajfbedmacfldaiamgg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice Keeler Classroom Split,ifkgpacemihiplnocjocpgmoiefcojik,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolf New Tab & Wallpapers Collection,ifkifiiapgpjhfoibafdcemcdaojglfm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Star Is Born HD Wallpapers New Tab Themes,ifllfhjeoaglnigfoamidafifpmklkdf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motocross Xtreme Stunts,ifpkfkehopifpgccncppdicimhcimccj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bts Wallpapers & Bts Games,igbcfkjflkgamnoikcpiljglnmjnkjac,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Impossible Fallout Wallpapers New Tab,igblbefdcmeiddcpinjhodlhcdcejfaj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tabli,igeehkedfibbnhbfponhjjplpkeomghi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disney Frozen Backgrounds NewTab,igeniofhpofncmeeenhkfckcmibhfmoh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looper for YouTube,iggpfpnahkgpnindfkdncknoldgnccdg,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Boxel Rebound,iginnfkhmmfhlkagcmpgofnjhanpmklb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AutoPagerize,igiofjhpmpihnifddepnpngfjhkfenbp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Souls Wallpaper HD New Tab,igkccngmhglefccjbpfidinfcdmcjljb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoho Vault,igkpcodhieompeloncfnbekccinhapdb,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1-click-timer,igloknlllonknnbkfgggfkigmeegmakf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essen Auto Highlight,igpojblljmeglebfnbigfbghepaeaedj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reedy,ihbdojmggkmjbhfflnchljfkgdhokffj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todobook,ihbejplhkeifejcpijadinaicidddbde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weather,ihbiedpeaicgipncdnnkikeehnjiddck,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malwarebytes Browser Guard,ihcjicgdanjaechkgeegckofjjedodee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIF Dance Party Extension,ihcnbadcckafkjidbccichfdjbahnfnn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Printable Templates by YourTemplateFinder,ihfchejdgmhlnghilakikdplfajfgafh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XFL Draft New Tab & Wallpapers Collection,ihfogpgeinaepkkcadaimpdpjcjhlmjc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xodo PDF Viewer & Editor,ihgdgpjankaehldoaimdlekdidkjfghe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rime Wallpaper HD New Tab Rime Themes,ihidnnjcmmoimhlifkifocminofcpbbd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aww Tab,ihkbiacmeblgkelimpeogchchjiimdjb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountain Wallpaper HD New Tab Mountains Theme,ihkkkkeihbhjamkoepbichfnaddnegmg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mate Translate  translator dictionary,ihmgiclibbndffejedjimfjmfoabpcke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open in VLC media player,ihpiinojhnfhpdmmacgmpoonphhimkaj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombieland Double Tap Custom New Tab,iiaiglhpjokojobemaahmohkbnhaakdm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auto Text Expander for Google Chrome,iibninhmiggehlcdolcilmhacighjamp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mario Bros Wallpaper HD Custom New Tab,iicifakoaplhbckfcbbdhodnaaldpmkh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBG Mobile New Tab & Wallpapers Collection,iifaiekdfajfnddemhiaiepjhchoapfg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids Memory,iifhmggjnilpcbebdfejnelilcmkjjap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardcaptor Sakura New Tab Theme,iigkajnpchlefcmakglfeeoalakdfgij,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gta Vice City New Tab & Wallpapers Collection,iihpclnoknlnkcncjbhgcpbnogpbnmah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hustlers Newtab,iijdlhcakohjemfdmegjhlalpjkocael,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Love October & Autumn Tab,iikjplkfkoiabfdalfemfopdjdadgdhc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Course Hero Search Button,iimcimpbdndjaidollhipbkjilpnmfnh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA 2K19 New Tab & Wallpapers Collection,iioelkhneiegekhomjfdmkokkmpmcemo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StackEdit,iiooodelglhkcpgbajoejffhijaclcdg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clutter Free - Prevent duplicate tabs,iipjdmnoigaobkamfhnojmglcdbnfaaf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z New Tab,ijaifgdobajekbminjiejpchlcilpmjn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkPizza,ijcpenfkcllgjjpfmhplklmlknnpnmig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sky Cloud Wallpaper HD Custom New Tab,ijfgnhfcdaogboklokhoneacnpkpdnnn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leoh New Tab,ijhhakihjccpanbibbcceofpjnebokcb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPNCricinfo,ijhlikjoigjegofbedmfmlcfkmhabldh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DownloadManagerNow,ijjbaliojphgfiakfehndobhialecmpl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,ijkmjnaahlnmdjjlbhbjbhlnmadmmlgg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soccer All Stars HD Wallpapers New Tab Themes,ijlgjedhfhmokkanmhgagnppgkggnlfm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimpRead - Reader View,ijllcpnolfcooahcekpamkbidhejabll,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OnceHub for Gmail,ijlpmpplkkhpkhgpingckadmlohkgddg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social Assistant,ijmfhdcccbhokahgjbiglpbiddnbbnna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scales & Modes Quick Reference,ijnffcpmmpapfapajdkajkdegnghgeci,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fruits Basket Anime HD Wallpapers New Tabs,ijpobgibebjcljhhdeddmpifjgdadgid,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moana Wallpapers HD New Tab Theme,ikfahpgompgjijamhhncfdlngglmlkbj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Writer - Extension & Clipper,ikfjgjdcechliibmcjnaoabbfjabbaoc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candy Match Saga,ikfndccjibclkmmiigbadbfjeoaheink,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark theme suite,ikojddbdekpboemgplhbloojlncbpmdd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFL Indianapolis Colts HD FanMade New Tab,ikpnbhhmclomgbeeipaflkdkkeecmcjf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myTrestle Button,ilbgeihhbjaehjedemfkdgahgflmladn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JoJos Bizarre Adventure (Theme),ilcjfhgbaghkofnnpndjpejfdklfjfmp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bugatti Veyron & Chiron - Supercars HD NewTab,ilcpgdmjmgbeahjcmdehbeplopkljghg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design Hunt,ilfjbjodkleebapojmdfeegaccmcjmkd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron Man New Tab & Wallpapers Collection,ilfjblmdjpjchfeaebebbgdhanppcobn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Washington Post,ilgaabojccagggalemipkfjbcdemjgee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAuth Authenticator,ilgcnhelpchnceeipipijaljkblbcobl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature Wallpapers & Nature Games,ilgibidnjkhocjcjjiddllagkmeklebm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Division Wallpaper HD Custom New Tab,illapehbnmbfpffofdnikjjodmpindll,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Success Stories Magazine,ilmpcpinildpnhnckjbomhkojgchgijn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cow Wallpaper HD Cows Custom New Tab,ilneonanlgakepefakhpbmknaddnmcno,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desprotetor de Links,imcbnnnoghiihopefblgehihofbfbmei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitch Live,imcjibojeokeogfofjgaajlobobagbeg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeep Wallpapers Jeep Cars New Tab Themes,imcomkaapmldkiekmfoepgaogghbjmdd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferrari Super Car New Tab Theme,imepaajnkhaimpcfoelkhijghfjgilkb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antarctica HD Wallpapers New Tab,imhbohiigmibfnjjioibjgeokpgmhdhp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darkness - Beautiful Dark Themes,imilbobhamcfahccagbncamhpnbkaenm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYT Cooking,imiopmmmlibaopojeffffakkfcgfpddo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchuptoday,imjgfhhpjekpohdcmkmopebbhlllkoid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarCraft II New Tab & Wallpapers Collection,imjicfgeojfddahpmjgdcecagndpigfo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stream Video Downloader,imkngaibigegepnlckfcbecjoilcjbhf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despicable Me 3 Wallpaper HD New Tab Themes,imokkfdomfdceempcdepngpdeilknfge,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minimal New Tab Clock,impmanfocmgfodfbnhbmkkonnpcogfak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boruto NewTab HD,indoiiikefhmfcdoaejohpogcnmgfoga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortnite New Tab,inegcobpleencgnblfmedkgaaakllojd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield Wallpaper HD Custom New Tab,inkcbmohaapgocnobknnhmbopbbelljf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distill Web Monitor,inlikjemeeknofckkjolnjbpehgadgge,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World Clocks,innfmeekncjandlanpgdmmogkcimekgo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Read&Write for Google Chrome,inoeonmfapjbbkmdafoankkfajkcphgd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrome Remote Desktop,inomeogfingihgjfjlpeplalcfajhgai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortnite New Tab & Wallpapers Collection,inpdgjdajbdnbnoonjhblbmjdnfdpngh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audio Gems,inphcgpmcjhlkmblbkofhkhjncohnicl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OneLogin for Google Chrome,ioalpmibngobedobkmbhgmadaphocjdn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Save Google Docs & Sheets to other clouds ,iobcbdgacfkninlcbphihhdlkobkehia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axe-coconut - Web Accessibility Testing,iobddmbdndbbbfjopjdgadphaoihpojp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamborghini Wallpaper HD Custom New Tab,ioejcipbmdjinhfciojiacdjolkabkmn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bleach HD Wallpapers New Tab Theme,iofhfefocclblplkejigakdlfoonippd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stream Recorder - download HLS as MP4,iogidnfllpdhagebkblkgbfijkbkjdmm,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Tube Video Downloader,iognjfgfedhkodkkcjafpinhnbinjpcn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birthday HD Wallpaper Birthday New Tab Themes,iohkoakmecionapelanadooemmlopcpf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devil May Cry 5 Wallpaper HD Custom New Tab,iojfpdgkdncadngjelkpnampdmfofpln,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weather,iolcbmjhmpdheggkocibajddahbeiglb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yugioh Wallpaper HD New Tab Yugioh Themes,iomeghalafadlmfjepdhjjkbbjkmdlch,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meme Wallpaper HD Custom New Tab,iopehfnmbifhbjiafanbkbcgknpecajk,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emoji Keyboard by JoyPixels,ipdjnhgkpapgippgcgkfcbpdpcgifncb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occupy The Bookstore Compare Textbook Prices,ipheiokfflghncbmedblogighkbongmo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston Rockets Wallpaper HD Custom New Tab,iphkojnhbofpmpledfmkpkeeaojfccgg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spreed - speed read the web,ipikiaejjblmdopojhpejjmbedhlibno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bus Simulator New Tab & Wallpapers Collection,ipjgkmincfjaemkaalgddgjcadaldcka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color Enhancer,ipkjmjaledkapilfdigkgfmpekpfnkih,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Post to Tumblr,ipkpjkniknhaojcebeaallaglkmhlcno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unpaywall,iplffkdpngmdjhlpjmppncnlhomiipha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super VPN - Unlimited Free VPN Proxy,ipmhhkbihlplopmgllmjnieafgeiijom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avira SafeSearch Plus,ipmkfpcnmccejididiaagpgchgjfajgp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earth VPN - Your Secured VPN Point,ipndckaljacjcpheoalgdbmdcilbgahn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lion & Tiger New Tab & Wallpapers Collection,ipneoanhakekijemeplmcckbajonjigo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kpop Fromis_9 Wallpaper HD Custom New Tab,ipnepolfndgmebapipefmnfabbclohne,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Current Moon Phase,ippnbhhbamibfpljlfmgogaondodicgi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Mode On Chrome,jaajgbmdhhkndooikebcindbdclpfjli,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garena Free Fire New Tab Theme,jabbaohcijedbmkbdjldjicnohlcdkdp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASTRO Wallpapers Kpop New Tab Themes,jabenflhjhekakafmknmafnkpchagehh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatFont,jabopobgcpjmedljpbcaablpmlmfcogm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Hd Wallpapers New Tab Theme,jahmccnbenllkhhdbghlkkfglchakhmg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steins Gate HD Wallpaper Anime New Tab Themes,jakleklgccpgeaphjcemeggbephbdcia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers New Tab & Wallpapers Collection,jalplficlkmdmgkdghecoecbbaahclai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uVPN - free VPN for Chrome,jaoafpkngncfpfggjefnekilbkcpjdgp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custom Super Cars New Tab Themes,japlbfgmciohiiaefobdmmjnoikcanll,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guardians of the Galaxy Custom New Tab,jbakiijlbbkjnmnjjkkopdbcpeofhgib,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitch Fullscreen Plus,jbbmdehmiclndmeedcocofcjlpgjnmea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roblox Wallpaper HD Custom New Tab,jbcilbkkbecnkffecibdpinjgeebhcjl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindful Extension,jbhmbnnjnblofofeegonlonfpgbieagd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oplao weather,jbjeihiakbjchgaehgcilindlghfffnb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fruit Ninja New Tab & Wallpapers Collection,jbmjohmbcpfllcgjlmkghoanbmcaemek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben 10 Heroes New Tab & Wallpapers Collection,jcabbnjpnfeafmimehckcfmjohmjemco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Always Clear Downloads 2,jcajchndfkmnaefkhoaoiagemplbfffn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sasuke Uchiha HD Wallpapers New Tab Theme,jcalipconkibkghiegndjkcnleapjcmd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Content Clipper by Cronycle,jccdbjaagpigfhmhabkeghcfbiioibhg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yahoo Homepage,jccfgghhbihbhomnlnadpjhkhmmboanj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Underwater Ocean NewTab Backgrounds,jcdebieglepnmdlgfacbakkhdcaldclk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Add to Kit,jcejnoocnfhjjchbcnlngidbmofkinpn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferrari New Tab & Wallpapers Collection,jcgfbmoimlibdcancbockamiigfghjhm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halloween Wallpapers HD New Tab Themes,jckojlfhehjnlkdoiojpmkjjoojbgfjl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FATRANK - Keyword Rank Checker,jcnfkjjanbdfabigknbedgkfjkljhbdn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bookmark Sidebar,jdbnofccmhefkmjbkkdkfiicjkgofkdh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shurbit,jddoomamdjmdnaogklogmholdidajbpe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oktopost,jdfdfjdpgnpjenffkiiljpjkomeofiem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Email Extractor,jdianbbpnakhcmfkcckaboohfgnngfcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X Plane New Tab & Wallpapers Collection,jdjefefdhlflopaodhcomeggjchcgmjk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Focusme,jdkgogfonlaifeigkgbkfamcihablemc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eseely | URL shortener with 50 Free Feature,jdlemppcanefllokkhnaicdjdiljmjbn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FileSendSuite,jdlnhgjcehghpjmemkjbkhgpeblojiaj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelpfreelyApp - Donation Reminder,jdmdpnpmopoeeekibkglofpeagfeffbm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Add to Zola Button,jdndapialmcmibaolgjmhcacjogcikjl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titanfall 2 Wallpaper HD Custom New Tab,jdobeiefdojadbadplafkeledkghapch,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CKAuthenticator,jdogphakondfdmcanpapfahkdomaicfa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elegantt | The leading Gantt Chart for Trello,jdongfcbejkjibhkbekkjcckophhjcjj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cute Cats Pusheen Wallpapers Custom New Tab,jebkgflfgcjhmapjohmoiecnfaglahdm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poll Everywhere for Google Slides,jeehnidbmlhpkncbplipfalpjkhlokaa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Founder Mantras,jegdbmpkhjhigldjpgbeolijomelgpem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam Newton HD Wallpapers New Tab,jegfcihaadccofbebllnkolbhdpjannj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temple Run Game,jelekeablhppennchpapdillkjaikejh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden State Warriors New Tab Theme,jemlmcpccegncncnpbbmmpgcjpcbpghj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spiderman 2020 HD New Tab,jenjlikhdeedcfbifgfabpficiglegeb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disconnect,jeoacafpbcihiomhlakheieifhpjdfeo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super 3D World Adventure,jepfabhfmkoffdboiedmnfmedjdaibkp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awesome Timesheet,jepmfegpglmmpcldolgpnfocekggingc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFL Oakland Raiders HD FanMade New Tab Themes,jepnfbnmkljepoeahljicccimmgphmkl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lion Wallpaper HD Lions New Tab Themes,jfaeolglonpojieakoblicmeaoajlgjf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roblox,jfbnmfgkohlfclfnplnlenbalpppohkm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yhee Time Tracker,jfbnogkpfjchbnamkpbgacpnnegpgjgj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downloads,jfchnphgogjhineanplmfkofljiagjfb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captain Marvel Wallpaper HD Custom New Tab,jfeddeiobbgonidplobfiidmjfibomhj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jingle Jetpack,jfelbiafnocnjifnlfacbkicihhecekn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eesel,jffaiidojfhflballoapgofphkadiono,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
